Unnamed: 0,Code,ISIN,CUSIP,Sector,Industry,GicSector,GicGroup,GicIndustry,GicSubIndustry
0,POET,CA73044W3021,,Technology,Semiconductors,,,,
0,POLA,US73102V1052,73102V105,Industrials,Electrical Equipment & Parts,Industrials,Capital Goods,Electrical Equipment,Heavy Electrical Equipment
0,POLY,US7274931085,727493108,Technology,Communication Equipment,Information Technology,Technology Hardware & Equipment,Communications Equipment,Communications Equipment
0,POLY,US7274931085,727493108,Technology,Communication Equipment,Information Technology,Technology Hardware & Equipment,Communications Equipment,Communications Equipment
0,POND,KYG0447J1022,,Financial Services,Shell Companies,,,,
0,POOL,US73278L1052,73278L105,Industrials,Industrial Distribution,Consumer Discretionary,Retailing,Distributors,Distributors
0,POR,US7365088472,736508847,Utilities,Utilities-Regulated Electric,Utilities,Utilities,Electric Utilities,Electric Utilities
0,POST,US7374461041,737446104,Consumer Defensive,Packaged Foods,Consumer Staples,"Food, Beverage & Tobacco",Food Products,Packaged Foods & Meats
0,POW,KYG7209M1087,,Financial Services,Shell Companies,,,,
0,POWI,US7392761034,739276103,Technology,Semiconductors,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,Semiconductors
0,POWL,US7391281067,739128106,Industrials,Electrical Equipment & Parts,Industrials,Capital Goods,Electrical Equipment,Electrical Components & Equipment
0,POWW,US00175J1079,00175J107,Industrials,Aerospace & Defense,Consumer Discretionary,Consumer Durables & Apparel,Leisure Products,Leisure Products
0,PPBI,US69478X1054,53184P101,Financial Services,Banks-Regional,Financials,Banks,Banks,Regional Banks
0,PPC,US72147K1088,721467108,Consumer Defensive,Packaged Foods,Consumer Staples,"Food, Beverage & Tobacco",Food Products,Packaged Foods & Meats
0,PPG,US6935061076,693506107,Basic Materials,Specialty Chemicals,Materials,Materials,Chemicals,Specialty Chemicals
0,PPHP,US69291C1062,,Financial Services,Shell Companies,,,,
0,PPL,US69351T1060,693499105,Utilities,Utilities-Regulated Electric,Utilities,Utilities,Electric Utilities,Electric Utilities
0,PPSI,US7238363003,723836300,Industrials,Electrical Equipment & Parts,Industrials,Capital Goods,Electrical Equipment,Heavy Electrical Equipment
0,PRA,US74267C1062,74267C106,Financial Services,Insurance-Property & Casualty,Financials,Insurance,Insurance,Property & Casualty Insurance
0,PRAA,US69354N1063,69354N106,Financial Services,Credit Services,Financials,Diversified Financials,Consumer Finance,Consumer Finance
0,PRDO,US71363P1066,141665109,Consumer Defensive,Education & Training Services,Consumer Discretionary,Consumer Services,Diversified Consumer Services,Education Services
0,PRFT,US71375U1016,71375U101,Technology,Information Technology Services,Information Technology,Software & Services,IT Services,IT Consulting & Other Services
0,PRFT,US71375U1016,71375U101,Technology,Information Technology Services,Information Technology,Software & Services,IT Services,IT Consulting & Other Services
0,PRG,US74319R1014,,Industrials,Rental & Leasing Services,,,,
0,PRGO,IE00BGH1M568,714290103,Healthcare,Drug Manufacturers-Specialty & Generic,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Pharmaceuticals,Pharmaceuticals
0,PRGS,US7433121008,743312100,Technology,Software-Application,Information Technology,Software & Services,Software,Systems Software
0,PRGS,US7433121008,743312100,Technology,Software-Application,Information Technology,Software & Services,Software,Systems Software
0,PRI,US74164M1080,74164M108,Financial Services,Insurance-Life,Financials,Insurance,Insurance,Life & Health Insurance
0,PRIM,US74164F1030,74164F103,Industrials,Engineering & Construction,Industrials,Capital Goods,Construction & Engineering,Construction & Engineering
0,PRK,US7006581075,700658107,Financial Services,Banks-Regional,Financials,Banks,Banks,Regional Banks
0,PRLB,US7437131094,743713109,Industrials,Metal Fabrication,Industrials,Capital Goods,Machinery,Industrial Machinery
0,PRM,LU2391723694,,Basic Materials,Specialty Chemicals,,,,
0,PRO,US74346Y1038,74346Y103,Technology,Software-Application,Information Technology,Software & Services,Software,Application Software
0,PRPH,US74345W1080,74345W108,Healthcare,Drug Manufacturers-Specialty & Generic,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Pharmaceuticals,Pharmaceuticals
0,PRPL,US74640Y1064,37954X105,Consumer Cyclical,"Furnishings, Fixtures & Appliances",Consumer Discretionary,Consumer Durables & Apparel,Household Durables,Household Appliances
0,PRPO,US74019L5030,74019L107,Healthcare,Diagnostics & Research,Health Care,Health Care Equipment & Services,Health Care Providers & Services,
0,PRS,US7443208050,744320805,Financial,Insurance,,,,
0,PRT,US7142541090,714254109,Energy,Oil & Gas E&P,Energy,Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Exploration & Production
0,PRTA,IE00B91XRN20,G72800108,Healthcare,Biotechnology,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,Biotechnology
0,PRTC,US7462371060,,Healthcare,Biotechnology,,,,
0,PRTH,US74275G1076,55304A104,Technology,Software-Infrastructure,Information Technology,Software & Services,IT Services,
0,PRTK,US6993743029,66987B103,Healthcare,Biotechnology,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Pharmaceuticals,Pharmaceuticals
0,PRTS,US14427M1071,90343C100,Consumer Cyclical,Internet Retail,Consumer Discretionary,Retailing,Internet & Direct Marketing Retail,Internet & Direct Marketing Retail
0,PRTY,US7021491052,702149105,Consumer Cyclical,Specialty Retail,Consumer Discretionary,Retailing,Specialty Retail,Specialty Stores
0,PRU,US7443201022,744320102,Financial Services,Insurance-Life,Financials,Insurance,Insurance,Life & Health Insurance
0,PRU,US7443201022,744320102,Financial Services,Insurance-Life,Financials,Insurance,Insurance,Life & Health Insurance
0,PRVB,US74374N1028,74374N102,Healthcare,Biotechnology,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Pharmaceuticals,Pharmaceuticals
0,PSA,US74460D1090,74460D109,Real Estate,REIT-Industrial,Real Estate,Real Estate,Equity Real Estate Investment Trusts (REITs),Specialized REITs
0,PSB,US69360J1079,69360J107,Real Estate,REIT-Diversified,Real Estate,Real Estate,Equity Real Estate Investment Trusts (REITs),Diversified REITs
0,PSEC,US74348T1025,74348T102,Financial Services,Asset Management,Financials,Diversified Financials,Capital Markets,Asset Management & Custody Banks
0,PSHG,MHY673051212,Y2069P101,Industrials,Marine Shipping,,,,
0,PSMT,US7415111092,741511109,Consumer Defensive,Discount Stores,Consumer Staples,Food & Staples Retailing,Food & Staples Retailing,Hypermarkets & Super Centers
0,PSN,US70202L1026,70202L102,Industrials,Specialty Industrial Machinery,Industrials,Capital Goods,Aerospace & Defense,Aerospace & Defense
0,PSNL,US71535D1063,71535D106,Healthcare,Diagnostics & Research,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Life Sciences Tools & Services,Life Sciences Tools & Services
0,PSO,US7050151056,705015105,Communication Services,Publishing,Communication Services,Media & Entertainment,Media,Publishing
0,PSTG,US74624M1027,74624M102,Technology,Computer Hardware,Information Technology,Technology Hardware & Equipment,"Technology Hardware, Storage & Peripherals","Technology Hardware, Storage & Peripherals"
0,PSTI,US72940R3003,72940P106,Healthcare,Biotechnology,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,Biotechnology
0,PSTL,US73757R1023,,Real Estate,REIT-Office,Real Estate,Real Estate,Equity Real Estate Investment Trusts (REITs),
0,PSX,US7185461040,718546104,Energy,Oil & Gas Refining & Marketing,Energy,Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Refining & Marketing
0,PT,US72352G2066,72352G107,Financial Services,Credit Services,Financials,Diversified Financials,Consumer Finance,Consumer Finance
0,PTC,US69370C1009,69370C100,Technology,Software-Application,Information Technology,Software & Services,Software,Application Software
0,PTCT,US69366J2006,69366J200,Healthcare,Biotechnology,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,Biotechnology
0,PTE,US7310942070,560690109,Healthcare,Biotechnology,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,Biotechnology
0,PTGX,US74366E1029,74366E102,Healthcare,Biotechnology,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,Biotechnology
0,PTIX,US74365N1037,71376K102,Healthcare,Biotechnology,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,Biotechnology
0,PTMN,US73688F2011,48668E101,Financial Services,Asset Management,Financials,Diversified Financials,Capital Markets,
0,PTN,US6960774031,696077304,Healthcare,Biotechnology,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,Biotechnology
0,PTNR,US70211M1099,70211M109,Communication Services,Telecom Services,Communication Services,Telecommunication Services,Wireless Telecommunication Services,Wireless Telecommunication Services
0,PTR,US71646E1001,71646E100,Energy,Oil & Gas Integrated,Energy,Energy,"Oil, Gas & Consumable Fuels",Integrated Oil & Gas
0,PULM,US74584P3010,74584P103,Healthcare,Biotechnology,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Pharmaceuticals,Pharmaceuticals
0,PUMP,US74347M1080,74347M108,Energy,Oil & Gas Equipment & Services,Energy,Energy,Energy Equipment & Services,Oil & Gas Equipment & Services
0,PUYI,US69373Y1091,69373Y109,Financial Services,Asset Management,Financials,Diversified Financials,Capital Markets,Asset Management & Custody Banks
0,PVH,US6936561009,693656100,Consumer Cyclical,Apparel Manufacturing,Consumer Discretionary,Consumer Durables & Apparel,"Textiles, Apparel & Luxury Goods","Apparel, Accessories & Luxury Goods"
0,PVL,US71425H1005,71425H100,Energy,Oil & Gas E&P,Energy,Energy,"Oil, Gas & Consumable Fuels",
0,PWOD,US7084301032,708430103,Financial Services,Banks-Regional,Financials,Banks,Banks,Regional Banks
0,PWR,US74762E1029,74762E102,Industrials,Engineering & Construction,Industrials,Capital Goods,Construction & Engineering,Construction & Engineering
0,PX,US69376K1060,,Financial Services,Asset Management,,,,
0,PXD,US7237871071,723787107,Energy,Oil & Gas E&P,Energy,Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Exploration & Production
0,PXD,US7237871071,723787107,Energy,Oil & Gas E&P,Energy,Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Exploration & Production
0,PXLW,US72581M3051,72581M107,Technology,Semiconductors,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,Semiconductors
0,PYPL,US70450Y1038,70450Y103,Financial Services,Credit Services,Information Technology,Software & Services,IT Services,Data Processing & Outsourced Services
0,PYR,CA74734T1049,,Industrials,Specialty Industrial Machinery,,,,
0,PYT,US73941X6849,73941X684,Financial,Capital Markets,,,,
0,PZN,US74731Q1031,74731Q103,Financial Services,Asset Management,Financials,Diversified Financials,Capital Markets,Asset Management & Custody Banks
0,PZZA,US6988131024,698813102,Consumer Cyclical,Restaurants,Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure",Restaurants
0,QCOM,US7475251036,747525103,Technology,Semiconductors,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,Semiconductors
0,QCRH,US74727A1043,74727A104,Financial Services,Banks-Regional,Financials,Banks,Banks,Regional Banks
0,QD,US7477981069,747798106,Financial Services,Credit Services,Financials,Diversified Financials,Consumer Finance,Consumer Finance
0,QDEL,US2197981051,74838J101,Healthcare,Medical Instruments & Supplies,Health Care,Health Care Equipment & Services,Health Care Equipment & Supplies,Health Care Supplies
0,QGEN,NL0012169213,N72482107,Healthcare,Diagnostics & Research,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Life Sciences Tools & Services,Life Sciences Tools & Services
0,QGEN,NL0012169213,N72482107,Healthcare,Diagnostics & Research,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Life Sciences Tools & Services,Life Sciences Tools & Services
0,QIWI,US74735M1080,74735M108,Technology,Software-Infrastructure,Information Technology,Software & Services,IT Services,Data Processing & Outsourced Services
0,QLYS,US74758T3032,74758T303,Technology,Software-Infrastructure,Information Technology,Software & Services,Software,Systems Software
0,QNST,US74874Q1004,74874Q100,Communication Services,Advertising Agencies,Communication Services,Media & Entertainment,Interactive Media & Services,Interactive Media & Services
0,QRHC,US74836W2035,45672K107,Industrials,Waste Management,Industrials,Commercial & Professional Services,Commercial Services & Supplies,Environmental & Facilities Services
0,QRTEA,US74915M1009,53071M104,Consumer Cyclical,Internet Retail,Consumer Discretionary,Retailing,Internet & Direct Marketing Retail,Internet & Direct Marketing Retail
0,QRTEB,US74915M2098,74915M209,Consumer Cyclical,Internet Retail,Consumer Discretionary,Retailing,Internet & Direct Marketing Retail,
0,QRVO,US74736K1016,74736K101,Technology,Semiconductors,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,Semiconductors
0,QSR,CA76131D1033,76131D103,Consumer Cyclical,Restaurants,Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure",Restaurants
0,QTNT,JE00BLG2ZQ72,G73268107,Healthcare,Medical Devices,Health Care,Health Care Equipment & Services,Health Care Equipment & Supplies,Health Care Supplies
0,QTRX,US74766Q1013,74766Q101,Healthcare,Medical Devices,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Life Sciences Tools & Services,Life Sciences Tools & Services
0,QTT,US74915J2069,74915J107,Communication Services,Internet Content & Information,Communication Services,Media & Entertainment,Interactive Media & Services,Interactive Media & Services
0,QUAD,US7473011093,747301109,Industrials,Specialty Business Services,Industrials,Commercial & Professional Services,Commercial Services & Supplies,Commercial Printing
0,QUBT,US74766W1080,,Technology,Computer Hardware,,,,
0,QUMU,US7490631030,749063103,Technology,Software-Application,Information Technology,Software & Services,Software,Application Software
0,QUOT,US7491191034,22265J102,Communication Services,Advertising Agencies,Consumer Discretionary,Retailing,Internet & Direct Marketing Retail,Internet & Direct Marketing Retail
0,QURE,NL0010696654,N90064101,Healthcare,Biotechnology,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,Biotechnology
0,R,US7835491082,783549108,Industrials,Rental & Leasing Services,Industrials,Transportation,Road & Rail,Trucking
0,RACE,NL0011585146,N3167J106,Consumer Cyclical,Auto Manufacturers,Consumer Discretionary,Automobiles & Components,Automobiles,Automobile Manufacturers
0,RAD,US7677548726,767754104,Healthcare,Pharmaceutical Retailers,Consumer Staples,Food & Staples Retailing,Food & Staples Retailing,Drug Retail
0,RAIL,US3570231007,357023100,Industrials,Railroads,Industrials,Capital Goods,Machinery,Construction Machinery & Heavy Trucks
0,RAIL,US3570231007,357023100,Industrials,Railroads,Industrials,Capital Goods,Machinery,Construction Machinery & Heavy Trucks
0,RAIN,US75082Q1058,,Healthcare,Biotechnology,,,,
0,RAM,KYG0542N1079,,Financial Services,Shell Companies,,,,
0,RAMP,US53815P1084,005125109,Technology,Software-Infrastructure,Information Technology,Software & Services,IT Services,IT Consulting & Other Services
0,RAMP,US53815P1084,005125109,Technology,Software-Infrastructure,Information Technology,Software & Services,IT Services,IT Consulting & Other Services
0,RARE,US90400D1081,90400D108,Healthcare,Biotechnology,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,Biotechnology
0,RAVE,US7541981095,725846109,Consumer Cyclical,Restaurants,Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure",Restaurants
0,RBA,CA7677441056,767744105,Industrials,Specialty Business Services,Industrials,Commercial & Professional Services,Commercial Services & Supplies,Diversified Support Services
0,RBB,US74930B1052,74930B105,Financial Services,Banks-Regional,Financials,Banks,Banks,Regional Banks
0,RBBN,US7625441040,762544104,Communication Services,Telecom Services,Information Technology,Technology Hardware & Equipment,Communications Equipment,Communications Equipment
0,RBCN,US78112T2069,78112T107,Technology,Semiconductor Equipment & Materials,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,Semiconductor Equipment
0,RBKB,US7620931029,762093102,Financial Services,Banks-Regional,Financials,Banks,Thrifts & Mortgage Finance,Thrifts & Mortgage Finance
0,RC,US75574U1016,75574U101,Real Estate,REIT-Mortgage,Financials,Diversified Financials,Mortgage Real Estate Investment Trusts (REITs),Mortgage REITs
0,RCG,US7597201059,75966V105,Financial Services,Asset Management,Financials,Diversified Financials,Capital Markets,Asset Management & Custody Banks
0,RCI,CA7751092007,775109200,Communication Services,Telecom Services,Communication Services,Telecommunication Services,Wireless Telecommunication Services,Wireless Telecommunication Services
0,RCKT,US77313F1066,45780V102,Healthcare,Biotechnology,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,
0,RCL,LR0008862868,V7780T103,Consumer Cyclical,Travel Services,Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure","Hotels, Resorts & Cruise Lines"
0,RCMT,US7493604000,749360103,Industrials,Conglomerates,Industrials,Commercial & Professional Services,Professional Services,Research & Consulting Services
0,RCUS,US03969F1093,03969F109,Healthcare,Biotechnology,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,Biotechnology
0,RDCM,IL0010826688,M81865103,Communication Services,Telecom Services,Information Technology,Technology Hardware & Equipment,Communications Equipment,Communications Equipment
0,RDFN,US75737F1084,75737F108,Real Estate,Real Estate Services,Real Estate,Real Estate,Real Estate Management & Development,Real Estate Services
0,RDHL,US7574681034,757468103,Healthcare,Drug Manufacturers-Specialty & Generic,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Pharmaceuticals,Pharmaceuticals
0,RDI,US7554081015,172862104,Communication Services,Entertainment,Communication Services,Media & Entertainment,Entertainment,Movies & Entertainment
0,RDN,US7502361014,125662106,Financial Services,Insurance-Specialty,Financials,Banks,Thrifts & Mortgage Finance,Thrifts & Mortgage Finance
0,RDNT,US7504911022,69674R100,Healthcare,Diagnostics & Research,Health Care,Health Care Equipment & Services,Health Care Providers & Services,Health Care Services
0,RDUS,US7504692077,750469207,Healthcare,Drug Manufacturers-Specialty & Generic,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,Biotechnology
0,RDVT,US75704L1044,75704L104,Technology,Software-Application,Industrials,Commercial & Professional Services,Professional Services,Research & Consulting Services
0,RDW,US75776W1036,,Industrials,Aerospace & Defense,,,,
0,RDWR,IL0010834765,M81873107,Technology,Software-Infrastructure,Information Technology,Technology Hardware & Equipment,Communications Equipment,Communications Equipment
0,RDWR,IL0010834765,M81873107,Technology,Software-Infrastructure,Information Technology,Technology Hardware & Equipment,Communications Equipment,Communications Equipment
0,RDY,US2561352038,256135203,Healthcare,Drug Manufacturers-Specialty & Generic,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Pharmaceuticals,Pharmaceuticals
0,RE,BMG3223R1088,G3223R108,Financial Services,Insurance-Reinsurance,Financials,Insurance,Insurance,Reinsurance
0,RE,BMG3223R1088,G3223R108,Financial Services,Insurance-Reinsurance,Financials,Insurance,Insurance,Reinsurance
0,REAL,US88339P1012,759903107,Consumer Cyclical,Luxury Goods,Consumer Discretionary,Retailing,Internet & Direct Marketing Retail,Internet & Direct Marketing Retail
0,REE,IL0011786154,,Consumer Cyclical,Recreational Vehicles,,,,
0,REED,US7583381071,758338107,Consumer Defensive,Beverages-Non-Alcoholic,Consumer Staples,"Food, Beverage & Tobacco",Beverages,Soft Drinks
0,REFR,US7609111072,760911107,Technology,Electronic Components,Information Technology,Technology Hardware & Equipment,"Electronic Equipment, Instruments & Components",Electronic Equipment & Instruments
0,REG,US7588491032,758849103,Real Estate,REIT-Retail,Real Estate,Real Estate,Equity Real Estate Investment Trusts (REITs),Retail REITs
0,REGN,US75886F1075,75886F107,Healthcare,Biotechnology,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,Biotechnology
0,REI,US76680V1089,76680V108,Energy,Oil & Gas E&P,Energy,Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Exploration & Production
0,REKR,US7594191048,67012D106,Technology,Software-Infrastructure,Industrials,Commercial & Professional Services,Professional Services,
0,RELI,US75946W2070,759453103,Financial Services,Insurance Brokers,,,,
0,RELL,US7631651079,763165107,Technology,Electronic Components,Information Technology,Technology Hardware & Equipment,"Electronic Equipment, Instruments & Components",Technology Distributors
0,RELV,US75952R3084,75952R100,Consumer Defensive,Packaged Foods,Consumer Staples,Household & Personal Products,Personal Products,Personal Products
0,REPL,US76029N1063,76029N106,Healthcare,Biotechnology,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,Biotechnology
0,RES,US7496601060,749660106,Energy,Oil & Gas Equipment & Services,Energy,Energy,Energy Equipment & Services,Oil & Gas Equipment & Services
0,RES,US7496601060,749660106,Energy,Oil & Gas Equipment & Services,Energy,Energy,Energy Equipment & Services,Oil & Gas Equipment & Services
0,RETA,US75615P1030,75615P103,Healthcare,Biotechnology,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Pharmaceuticals,Pharmaceuticals
0,REV,US7615256093,761525500,Consumer Defensive,Household & Personal Products,Consumer Staples,Household & Personal Products,Personal Products,Personal Products
0,REVB,US76135L1017,,Healthcare,Biotechnology,,,,
0,REVG,US7495271071,749527107,Industrials,Farm & Heavy Construction Machinery,Industrials,Capital Goods,Machinery,Construction Machinery & Heavy Trucks
0,REX,US7616241052,761624105,Basic Materials,Specialty Chemicals,Energy,Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Refining & Marketing
0,REXR,US76169C1009,76169C100,Real Estate,REIT-Industrial,Real Estate,Real Estate,Equity Real Estate Investment Trusts (REITs),Industrial REITs
0,REZI,US76118Y1047,76118Y104,Industrials,Security & Protection Services,Industrials,Capital Goods,Building Products,Building Products
0,RF,US7591EP1005,7591EP100,Financial Services,Banks-Regional,Financials,Banks,Banks,Regional Banks
0,RFIL,US7495521053,749552105,Industrials,Electrical Equipment & Parts,Information Technology,Technology Hardware & Equipment,"Electronic Equipment, Instruments & Components",Electronic Manufacturing Services
0,RFL,US75062E1064,75062E106,Healthcare,Biotechnology,Real Estate,Real Estate,Real Estate Management & Development,Real Estate Operating Companies
0,RFP,US76117W1099,003687100,Basic Materials,Paper & Paper Products,Materials,Materials,Paper & Forest Products,Paper Products
0,RGA,US7593516047,759351109,Financial Services,Insurance-Reinsurance,Financials,Insurance,Insurance,Reinsurance
0,RGC,KYG7487R1002,,Healthcare,Drug Manufacturers-Specialty & Generic,,,,
0,RGCO,US74955L1035,74955L103,Utilities,Utilities-Regulated Gas,Utilities,Utilities,Gas Utilities,Gas Utilities
0,RGEN,US7599161095,759916109,Healthcare,Medical Instruments & Supplies,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Life Sciences Tools & Services,Biotechnology
0,RGLD,US7802871084,780287108,Basic Materials,Gold,Materials,Materials,Metals & Mining,Gold
0,RGLD,US7802871084,780287108,Basic Materials,Gold,Materials,Materials,Metals & Mining,Gold
0,RGNX,US75901B1070,75901B107,Healthcare,Biotechnology,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,Biotechnology
0,RGP,US76122Q1058,75885Y107,Industrials,Consulting Services,Energy,Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Refining & Marketing
0,RGR,US8641591081,864159108,Industrials,Aerospace & Defense,Consumer Discretionary,Consumer Durables & Apparel,Leisure Products,Leisure Products
0,RGS,US7589321071,758932107,Consumer Cyclical,Personal Services,Consumer Discretionary,Consumer Services,Diversified Consumer Services,Specialized Consumer Services
0,RGS,US7589321071,758932107,Consumer Cyclical,Personal Services,Consumer Discretionary,Consumer Services,Diversified Consumer Services,Specialized Consumer Services
0,RGT,US78081T1043,78081T104,Financial Services,Asset Management,,,,
0,RHE,US75903M3097,00650W201,Healthcare,Medical Care Facilities,Health Care,Health Care Equipment & Services,Health Care Providers & Services,Health Care Facilities
0,RHI,US7703231032,770323103,Industrials,Staffing & Employment Services,Industrials,Commercial & Professional Services,Professional Services,Human Resource & Employment Services
0,RHP,US78377T1079,367905106,Real Estate,REIT-Hotel & Motel,Real Estate,Real Estate,Equity Real Estate Investment Trusts (REITs),Hotel & Resort REITs
0,RIBT,US7628312040,45776L100,Consumer Defensive,Packaged Foods,Consumer Staples,"Food, Beverage & Tobacco",Food Products,Packaged Foods & Meats
0,RICK,US74934Q1085,74934Q108,Consumer Cyclical,Restaurants,Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure",Leisure Facilities
0,RIG,CH0048265513,893817106,Energy,Oil & Gas Drilling,Energy,Energy,Energy Equipment & Services,Oil & Gas Drilling
0,RIGL,US7665596034,766559108,Healthcare,Biotechnology,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,Biotechnology
0,RIO,US7672041008,204412100,Basic Materials,Other Industrial Metals & Mining,Materials,Materials,Metals & Mining,Diversified Metals & Mining
0,RIOT,US7672921050,045346103,Technology,Software-Application,Information Technology,Software & Services,Software,Systems Software
0,RJF,US7547301090,754730109,Financial Services,Capital Markets,Financials,Diversified Financials,Capital Markets,Investment Banking & Brokerage
0,RKDA,US0390142042,039014105,Basic Materials,Agricultural Inputs,Consumer Staples,"Food, Beverage & Tobacco",Food Products,Agricultural Products
0,RL,US7512121010,731572103,Consumer Cyclical,Apparel Manufacturing,Consumer Discretionary,Consumer Durables & Apparel,"Textiles, Apparel & Luxury Goods","Apparel, Accessories & Luxury Goods"
0,RLI,US7496071074,749607107,Financial Services,Insurance-Property & Casualty,Financials,Insurance,Insurance,Property & Casualty Insurance
0,RLJ,US74965L1017,74965L101,Real Estate,REIT-Hotel & Motel,Real Estate,Real Estate,Equity Real Estate Investment Trusts (REITs),Hotel & Resort REITs
0,RM,US75902K1060,75902K106,Financial Services,Credit Services,Financials,Diversified Financials,Consumer Finance,Consumer Finance
0,RMBI,US76525P1003,76525P100,Financial Services,Banks-Regional,Financials,Banks,Banks,Regional Banks
0,RMBS,US7509171069,750917106,Technology,Semiconductors,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,Semiconductors
0,RMD,US7611521078,761152107,Healthcare,Medical Instruments & Supplies,Health Care,Health Care Equipment & Services,Health Care Equipment & Supplies,Health Care Equipment
0,RMED,US74933X2036,74933X104,Healthcare,Medical Devices,Health Care,Health Care Equipment & Services,Health Care Equipment & Supplies,Health Care Equipment
0,RMM,US76882H1059,76882H105,Financial Services,Asset Management,,,,
0,RMNI,US76674Q1076,76674Q107,Technology,Software-Application,Information Technology,Software & Services,Software,Application Software
0,RMR,US74967R1068,74967R106,Real Estate,Real Estate Services,Real Estate,Real Estate,Real Estate Management & Development,Diversified Real Estate Activities
0,RMTI,US7743743004,774374102,Healthcare,Drug Manufacturers-Specialty & Generic,Health Care,Health Care Equipment & Services,Health Care Equipment & Supplies,Health Care Equipment
0,RNDB,US7523781091,752378109,Financial Services,Banks-Regional,Financials,Banks,Thrifts & Mortgage Finance,Thrifts & Mortgage Finance
0,RNG,US76680R2067,76680R206,Technology,Software-Application,Information Technology,Software & Services,Software,Application Software
0,RNGR,US75282U1043,75282U104,Energy,Oil & Gas Equipment & Services,Energy,Energy,Energy Equipment & Services,Oil & Gas Equipment & Services
0,RNR,BMG7496G1033,G7496G103,Financial Services,Insurance-Reinsurance,Financials,Insurance,Insurance,Reinsurance
0,RNST,US75970E1073,75970E107,Financial Services,Banks-Regional,Financials,Banks,Banks,Regional Banks
0,RNW,GB00BNQMPN80,,Utilities,Utilities-Renewable,,,,
0,RNWK,US75605L7082,75605L104,Communication Services,Electronic Gaming & Multimedia,Information Technology,Software & Services,Software,Application Software
0,ROAD,US21044C1071,21044C107,Industrials,Engineering & Construction,Industrials,Capital Goods,Construction & Engineering,Construction & Engineering
0,ROC,US77118V1089,,Financial Services,Shell Companies,,,,
0,ROCK,US3746891072,374689107,Industrials,Building Products & Equipment,Industrials,Capital Goods,Building Products,Building Products
0,ROG,US7751331015,775133101,Technology,Electronic Components,Information Technology,Technology Hardware & Equipment,"Electronic Equipment, Instruments & Components",Electronic Components
0,ROK,US7739031091,773903109,Industrials,Specialty Industrial Machinery,Industrials,Capital Goods,Electrical Equipment,Electrical Components & Equipment
